scenario,replicate,turtle_id,step,time_s,x_m,y_m,outcome
amber_proxy,0,20,91,455.0,40.5,285.5,active
amber_proxy,0,21,91,455.0,35.5,774.0,active
amber_proxy,0,23,91,455.0,35.0,298.0,active
amber_proxy,0,24,91,455.0,28.0,494.0,active
amber_proxy,0,25,91,455.0,44.0,183.0,active
amber_proxy,0,26,91,455.0,23.0,375.5,active
amber_proxy,0,29,91,455.0,39.5,504.0,active
amber_proxy,0,0,92,460.0,31.0,369.0,active
amber_proxy,0,1,92,460.0,39.0,182.5,active
amber_proxy,0,2,92,460.0,38.0,700.0,active
amber_proxy,0,3,92,460.0,43.5,700.0,active
amber_proxy,0,4,92,460.0,42.0,96.5,active
amber_proxy,0,7,92,460.0,43.0,0.0,sea
amber_proxy,0,8,92,460.0,43.0,504.5,active
amber_proxy,0,9,92,460.0,40.0,602.5,active
amber_proxy,0,10,92,460.0,40.5,593.0,active
amber_proxy,0,11,92,460.0,44.5,499.5,active
amber_proxy,0,12,92,460.0,44.5,178.0,active
amber_proxy,0,16,92,460.0,42.0,86.5,active
amber_proxy,0,17,92,460.0,43.0,82.5,active
amber_proxy,0,19,92,460.0,40.5,288.5,active
amber_proxy,0,20,92,460.0,40.5,285.0,active
amber_proxy,0,21,92,460.0,36.0,774.5,active
amber_proxy,0,23,92,460.0,35.5,298.0,active
amber_proxy,0,24,92,460.0,28.5,493.5,active
amber_proxy,0,25,92,460.0,44.5,183.0,active
amber_proxy,0,26,92,460.0,23.0,375.0,active
amber_proxy,0,29,92,460.0,40.0,503.5,active
amber_proxy,0,0,93,465.0,31.5,368.5,active
amber_proxy,0,1,93,465.0,39.5,182.5,active
amber_proxy,0,2,93,465.0,38.5,699.5,active
amber_proxy,0,3,93,465.0,44.0,699.5,active
amber_proxy,0,4,93,465.0,42.0,96.0,active
amber_proxy,0,8,93,465.0,43.5,504.0,active
amber_proxy,0,9,93,465.0,40.5,602.0,active
amber_proxy,0,10,93,465.0,40.5,592.5,active
amber_proxy,0,11,93,465.0,45.0,499.5,active
amber_proxy,0,12,93,465.0,45.0,177.5,active
amber_proxy,0,16,93,465.0,42.5,86.5,active
amber_proxy,0,17,93,465.0,43.0,82.0,active
amber_proxy,0,19,93,465.0,41.0,288.5,active
amber_proxy,0,20,93,465.0,41.0,284.5,active
amber_proxy,0,21,93,465.0,36.0,775.0,active
amber_proxy,0,23,93,465.0,36.0,298.5,active
amber_proxy,0,24,93,465.0,29.0,493.0,active
amber_proxy,0,25,93,465.0,45.0,182.5,active
amber_proxy,0,26,93,465.0,23.0,374.5,active
amber_proxy,0,29,93,465.0,40.5,503.0,active
amber_proxy,0,0,94,470.0,32.0,368.0,active
amber_proxy,0,1,94,470.0,40.0,182.0,active
amber_proxy,0,2,94,470.0,39.0,699.0,active
amber_proxy,0,3,94,470.0,44.5,700.0,active
amber_proxy,0,4,94,470.0,42.5,95.5,active
amber_proxy,0,8,94,470.0,44.0,503.5,active
amber_proxy,0,9,94,470.0,41.0,602.0,active
amber_proxy,0,10,94,470.0,41.0,592.0,active
amber_proxy,0,11,94,470.0,45.5,500.0,active
amber_proxy,0,12,94,470.0,45.5,177.5,active
amber_proxy,0,16,94,470.0,43.0,87.0,active
amber_proxy,0,17,94,470.0,43.5,82.0,active
amber_proxy,0,19,94,470.0,41.5,289.0,active
amber_proxy,0,20,94,470.0,41.5,284.5,active
amber_proxy,0,21,94,470.0,36.0,775.5,active
amber_proxy,0,23,94,470.0,36.5,299.0,active
amber_proxy,0,24,94,470.0,29.5,492.5,active
amber_proxy,0,25,94,470.0,45.5,182.5,active
amber_proxy,0,26,94,470.0,23.0,374.0,active
amber_proxy,0,29,94,470.0,41.0,502.5,active
amber_proxy,0,0,95,475.0,31.5,367.5,active
amber_proxy,0,1,95,475.0,40.5,181.5,active
amber_proxy,0,2,95,475.0,39.5,698.5,active
amber_proxy,0,3,95,475.0,45.0,700.0,active
amber_proxy,0,4,95,475.0,43.0,95.0,active
amber_proxy,0,8,95,475.0,44.5,504.0,active
amber_proxy,0,9,95,475.0,41.5,602.0,active
amber_proxy,0,10,95,475.0,41.5,591.5,active
amber_proxy,0,11,95,475.0,46.0,500.5,active
amber_proxy,0,12,95,475.0,46.0,178.0,sea
amber_proxy,0,16,95,475.0,43.5,87.5,active
amber_proxy,0,17,95,475.0,44.0,82.0,active
amber_proxy,0,19,95,475.0,42.0,288.5,active
amber_proxy,0,20,95,475.0,42.0,285.0,active
amber_proxy,0,21,95,475.0,36.5,776.0,active
amber_proxy,0,23,95,475.0,37.0,299.5,active
amber_proxy,0,24,95,475.0,30.0,492.5,active
amber_proxy,0,25,95,475.0,46.0,182.0,sea
amber_proxy,0,26,95,475.0,23.5,373.5,active
amber_proxy,0,29,95,475.0,41.5,502.5,active
amber_proxy,0,0,96,480.0,31.0,367.0,active
amber_proxy,0,1,96,480.0,41.0,181.0,active
amber_proxy,0,2,96,480.0,40.0,699.0,active
amber_proxy,0,3,96,480.0,45.5,699.5,sea
amber_proxy,0,4,96,480.0,43.5,94.5,active
amber_proxy,0,8,96,480.0,45.0,504.5,active
amber_proxy,0,9,96,480.0,42.0,602.0,active
amber_proxy,0,10,96,480.0,41.5,591.0,active
amber_proxy,0,11,96,480.0,46.5,501.0,sea
amber_proxy,0,16,96,480.0,44.0,87.5,active
amber_proxy,0,17,96,480.0,44.5,82.0,sea
amber_proxy,0,19,96,480.0,42.0,288.0,active
amber_proxy,0,20,96,480.0,42.5,285.5,active
amber_proxy,0,21,96,480.0,37.0,776.5,active
amber_proxy,0,23,96,480.0,37.5,300.0,active
amber_proxy,0,24,96,480.0,30.5,493.0,active
amber_proxy,0,26,96,480.0,24.0,373.5,active
amber_proxy,0,29,96,480.0,42.0,502.5,active
amber_proxy,0,0,97,485.0,31.0,366.5,active
amber_proxy,0,1,97,485.0,41.0,180.5,active
amber_proxy,0,2,97,485.0,40.5,699.0,active
amber_proxy,0,4,97,485.0,44.0,94.0,active
amber_proxy,0,8,97,485.0,45.5,505.0,active
amber_proxy,0,9,97,485.0,42.5,602.0,active
amber_proxy,0,10,97,485.0,41.0,591.0,active
amber_proxy,0,16,97,485.0,44.5,87.5,sea
amber_proxy,0,19,97,485.0,41.5,287.5,active
amber_proxy,0,20,97,485.0,43.0,286.0,active
amber_proxy,0,21,97,485.0,37.5,776.5,active
amber_proxy,0,23,97,485.0,38.0,300.0,active
amber_proxy,0,24,97,485.0,30.5,493.5,active
amber_proxy,0,26,97,485.0,24.5,373.5,active
amber_proxy,0,29,97,485.0,42.5,502.5,active
amber_proxy,0,0,98,490.0,30.5,366.0,active
amber_proxy,0,1,98,490.0,41.5,181.0,active
amber_proxy,0,2,98,490.0,41.0,699.0,active
amber_proxy,0,4,98,490.0,44.5,93.5,sea
amber_proxy,0,8,98,490.0,46.0,505.0,active
amber_proxy,0,9,98,490.0,43.0,602.0,active
amber_proxy,0,10,98,490.0,41.5,591.5,active
amber_proxy,0,19,98,490.0,41.5,287.0,active
amber_proxy,0,20,98,490.0,43.5,286.0,active
amber_proxy,0,21,98,490.0,38.0,776.5,active
amber_proxy,0,23,98,490.0,38.5,300.0,active
amber_proxy,0,24,98,490.0,31.0,494.0,active
amber_proxy,0,26,98,490.0,25.0,373.0,active
amber_proxy,0,29,98,490.0,43.0,502.5,active
amber_proxy,0,0,99,495.0,30.0,365.5,active
amber_proxy,0,1,99,495.0,42.0,181.0,active
amber_proxy,0,2,99,495.0,41.0,699.0,active
amber_proxy,0,8,99,495.0,46.5,505.0,sea
amber_proxy,0,9,99,495.0,43.5,602.0,active
amber_proxy,0,10,99,495.0,41.5,592.0,active
amber_proxy,0,19,99,495.0,42.0,287.0,active
amber_proxy,0,20,99,495.0,43.5,285.5,active
amber_proxy,0,21,99,495.0,38.5,776.5,active
amber_proxy,0,23,99,495.0,39.0,300.5,active
amber_proxy,0,24,99,495.0,31.5,494.0,active
amber_proxy,0,26,99,495.0,25.5,372.5,active
amber_proxy,0,29,99,495.0,43.5,502.0,active
amber_proxy,0,0,100,500.0,29.5,365.0,active
amber_proxy,0,1,100,500.0,42.5,180.5,active
amber_proxy,0,2,100,500.0,41.5,699.0,active
amber_proxy,0,9,100,500.0,44.0,602.0,active
amber_proxy,0,10,100,500.0,41.0,592.5,active
amber_proxy,0,19,100,500.0,42.5,287.0,active
amber_proxy,0,20,100,500.0,44.0,285.0,active
amber_proxy,0,21,100,500.0,39.0,776.5,active
amber_proxy,0,23,100,500.0,38.5,300.0,active
amber_proxy,0,24,100,500.0,32.0,494.0,active
amber_proxy,0,26,100,500.0,26.0,372.0,active
amber_proxy,0,29,100,500.0,44.0,501.5,active
amber_proxy,0,0,101,505.0,29.0,364.5,active
amber_proxy,0,1,101,505.0,43.0,180.0,active
amber_proxy,0,2,101,505.0,42.0,699.5,active
amber_proxy,0,9,101,505.0,44.5,601.5,sea
amber_proxy,0,10,101,505.0,41.0,593.0,active
amber_proxy,0,19,101,505.0,42.5,287.0,active
amber_proxy,0,20,101,505.0,44.5,285.0,active
amber_proxy,0,21,101,505.0,39.5,776.5,active
amber_proxy,0,23,101,505.0,38.0,299.5,active
amber_proxy,0,24,101,505.0,32.5,493.5,active
amber_proxy,0,26,101,505.0,26.5,371.5,active
amber_proxy,0,29,101,505.0,44.0,501.0,active
amber_proxy,0,0,102,510.0,29.0,364.5,active
amber_proxy,0,1,102,510.0,43.5,180.0,active
amber_proxy,0,2,102,510.0,42.5,700.0,active
amber_proxy,0,10,102,510.0,41.0,593.5,active
amber_proxy,0,19,102,510.0,43.0,287.0,active
amber_proxy,0,20,102,510.0,45.0,285.0,active
amber_proxy,0,21,102,510.0,40.0,777.0,active
amber_proxy,0,23,102,510.0,37.5,299.0,active
amber_proxy,0,24,102,510.0,33.0,493.0,active
amber_proxy,0,26,102,510.0,27.0,371.5,active
amber_proxy,0,29,102,510.0,44.0,500.5,active
amber_proxy,0,0,103,515.0,29.0,364.0,active
amber_proxy,0,1,103,515.0,44.0,180.0,active
amber_proxy,0,2,103,515.0,43.0,700.0,active
amber_proxy,0,10,103,515.0,41.5,594.0,active
amber_proxy,0,19,103,515.0,43.0,286.5,active
amber_proxy,0,20,103,515.0,45.5,285.5,sea
amber_proxy,0,21,103,515.0,40.5,777.5,active
amber_proxy,0,23,103,515.0,37.0,298.5,active
amber_proxy,0,24,103,515.0,33.5,492.5,active
amber_proxy,0,26,103,515.0,27.5,371.0,active
amber_proxy,0,29,103,515.0,44.0,500.0,active
amber_proxy,0,0,104,520.0,29.0,363.5,active
amber_proxy,0,1,104,520.0,44.5,180.0,active
amber_proxy,0,2,104,520.0,43.5,700.0,active
amber_proxy,0,10,104,520.0,42.0,594.5,active
amber_proxy,0,19,104,520.0,43.5,286.5,active
amber_proxy,0,21,104,520.0,41.0,777.5,active
amber_proxy,0,23,104,520.0,37.0,298.0,active
amber_proxy,0,24,104,520.0,34.0,492.0,active
amber_proxy,0,26,104,520.0,27.5,370.5,active
amber_proxy,0,29,104,520.0,44.0,499.5,active
amber_proxy,0,0,105,525.0,29.5,363.0,active
amber_proxy,0,1,105,525.0,45.0,179.5,active
amber_proxy,0,2,105,525.0,44.0,700.0,active
amber_proxy,0,10,105,525.0,42.5,595.0,active
amber_proxy,0,19,105,525.0,43.5,286.5,active
amber_proxy,0,21,105,525.0,41.5,778.0,active
amber_proxy,0,23,105,525.0,37.5,297.5,active
amber_proxy,0,24,105,525.0,34.0,491.5,active
amber_proxy,0,26,105,525.0,28.0,370.0,active
amber_proxy,0,29,105,525.0,44.5,499.0,active
amber_proxy,0,0,106,530.0,30.0,362.5,active
amber_proxy,0,1,106,530.0,45.0,179.0,active
amber_proxy,0,2,106,530.0,44.5,699.5,active
amber_proxy,0,10,106,530.0,43.0,594.5,active
amber_proxy,0,19,106,530.0,44.0,287.0,active
amber_proxy,0,21,106,530.0,42.0,778.0,active
amber_proxy,0,23,106,530.0,38.0,298.0,active
amber_proxy,0,24,106,530.0,33.5,491.0,active
amber_proxy,0,26,106,530.0,28.0,369.5,active
amber_proxy,0,29,106,530.0,45.0,499.0,active
amber_proxy,0,0,107,535.0,30.5,362.5,active
amber_proxy,0,1,107,535.0,44.5,178.5,active
amber_proxy,0,2,107,535.0,44.0,699.0,active
amber_proxy,0,10,107,535.0,43.5,594.5,active
amber_proxy,0,19,107,535.0,44.5,287.0,active
amber_proxy,0,21,107,535.0,42.5,777.5,active
amber_proxy,0,23,107,535.0,38.5,298.0,active
amber_proxy,0,24,107,535.0,33.5,490.5,active
amber_proxy,0,26,107,535.0,27.5,369.0,active
amber_proxy,0,29,107,535.0,45.5,499.0,active
amber_proxy,0,0,108,540.0,31.0,362.0,active
amber_proxy,0,1,108,540.0,45.0,178.0,active
amber_proxy,0,2,108,540.0,44.5,699.0,active
amber_proxy,0,10,108,540.0,43.5,594.0,active
amber_proxy,0,19,108,540.0,45.0,286.5,active
amber_proxy,0,21,108,540.0,43.0,777.0,active
amber_proxy,0,23,108,540.0,39.0,298.0,active
amber_proxy,0,24,108,540.0,33.0,490.0,active
amber_proxy,0,26,108,540.0,27.0,368.5,active
amber_proxy,0,29,108,540.0,46.0,499.5,active
amber_proxy,0,0,109,545.0,31.5,361.5,active
amber_proxy,0,1,109,545.0,45.5,177.5,active
amber_proxy,0,2,109,545.0,45.0,699.0,active
amber_proxy,0,10,109,545.0,44.0,593.5,active
amber_proxy,0,19,109,545.0,45.5,286.0,sea
amber_proxy,0,21,109,545.0,43.5,776.5,active
amber_proxy,0,23,109,545.0,39.5,298.0,active
amber_proxy,0,24,109,545.0,33.0,489.5,active
amber_proxy,0,26,109,545.0,26.5,368.0,active
amber_proxy,0,29,109,545.0,46.5,499.5,active
amber_proxy,0,0,110,550.0,32.0,361.0,active
amber_proxy,0,1,110,550.0,45.5,177.0,active
amber_proxy,0,2,110,550.0,45.5,699.0,sea
amber_proxy,0,10,110,550.0,44.5,593.0,sea
amber_proxy,0,21,110,550.0,44.0,776.0,sea
amber_proxy,0,23,110,550.0,40.0,298.5,active
amber_proxy,0,24,110,550.0,33.5,489.0,active
amber_proxy,0,26,110,550.0,26.0,368.0,active
amber_proxy,0,29,110,550.0,47.0,499.5,sea
amber_proxy,0,0,111,555.0,32.5,360.5,active
amber_proxy,0,1,111,555.0,45.0,177.0,active
amber_proxy,0,23,111,555.0,40.5,299.0,active
amber_proxy,0,24,111,555.0,34.0,489.0,active
amber_proxy,0,26,111,555.0,26.0,367.5,active
amber_proxy,0,0,112,560.0,33.0,360.0,active
amber_proxy,0,1,112,560.0,45.0,176.5,active
amber_proxy,0,23,112,560.0,40.5,299.0,active
amber_proxy,0,24,112,560.0,34.5,489.0,active
amber_proxy,0,26,112,560.0,26.0,367.0,active
amber_proxy,0,0,113,565.0,33.0,359.5,active
amber_proxy,0,1,113,565.0,45.5,176.0,active
amber_proxy,0,23,113,565.0,41.0,299.0,active
amber_proxy,0,24,113,565.0,35.0,489.0,active
amber_proxy,0,26,113,565.0,26.0,366.5,active
amber_proxy,0,0,114,570.0,32.5,359.0,active
amber_proxy,0,1,114,570.0,46.0,175.5,sea
amber_proxy,0,23,114,570.0,41.5,298.5,active
amber_proxy,0,24,114,570.0,35.5,488.5,active
amber_proxy,0,26,114,570.0,26.0,366.0,active
amber_proxy,0,0,115,575.0,32.5,359.5,active
amber_proxy,0,23,115,575.0,42.0,298.0,active
amber_proxy,0,24,115,575.0,35.5,488.0,active
amber_proxy,0,26,115,575.0,25.5,365.5,active
amber_proxy,0,0,116,580.0,32.5,359.5,active
amber_proxy,0,23,116,580.0,42.0,298.0,active
amber_proxy,0,24,116,580.0,36.0,487.5,active
amber_proxy,0,26,116,580.0,25.0,365.0,active
amber_proxy,0,0,117,585.0,32.0,359.5,active
amber_proxy,0,23,117,585.0,42.5,298.0,active
amber_proxy,0,24,117,585.0,36.5,487.5,active
amber_proxy,0,26,117,585.0,24.5,364.5,active
amber_proxy,0,0,118,590.0,31.5,359.5,active
amber_proxy,0,23,118,590.0,43.0,298.0,active
amber_proxy,0,24,118,590.0,37.0,487.5,active
amber_proxy,0,26,118,590.0,24.0,364.0,active
amber_proxy,0,0,119,595.0,31.0,359.5,active
amber_proxy,0,23,119,595.0,43.5,297.5,active
amber_proxy,0,24,119,595.0,37.5,487.0,active
amber_proxy,0,26,119,595.0,23.5,364.5,active
amber_proxy,0,0,120,600.0,31.0,359.0,active
amber_proxy,0,23,120,600.0,43.5,297.0,active
amber_proxy,0,24,120,600.0,37.5,486.5,active
amber_proxy,0,26,120,600.0,23.0,365.0,active
amber_proxy,0,0,121,605.0,31.0,358.5,active
amber_proxy,0,23,121,605.0,44.0,296.5,active
amber_proxy,0,24,121,605.0,37.5,486.0,active
amber_proxy,0,26,121,605.0,23.0,365.5,active
amber_proxy,0,0,122,610.0,31.5,358.0,active
amber_proxy,0,23,122,610.0,44.5,296.5,active
amber_proxy,0,24,122,610.0,37.5,485.5,active
amber_proxy,0,26,122,610.0,23.5,365.5,active
amber_proxy,0,0,123,615.0,32.0,357.5,active
amber_proxy,0,23,123,615.0,45.0,296.5,active
amber_proxy,0,24,123,615.0,37.5,485.0,active
amber_proxy,0,26,123,615.0,23.0,365.0,active
amber_proxy,0,0,124,620.0,32.0,357.0,active
amber_proxy,0,23,124,620.0,45.5,296.5,sea
amber_proxy,0,24,124,620.0,38.0,484.5,active
amber_proxy,0,26,124,620.0,22.5,365.0,active
amber_proxy,0,0,125,625.0,32.0,356.5,active
amber_proxy,0,24,125,625.0,38.0,484.0,active
amber_proxy,0,26,125,625.0,22.0,364.5,active
amber_proxy,0,0,126,630.0,32.5,357.0,active
amber_proxy,0,24,126,630.0,38.0,483.5,active
amber_proxy,0,26,126,630.0,21.5,364.0,active
amber_proxy,0,0,127,635.0,33.0,357.0,active
amber_proxy,0,24,127,635.0,37.5,483.0,active
amber_proxy,0,26,127,635.0,22.0,363.5,active
amber_proxy,0,0,128,640.0,33.5,357.0,active
amber_proxy,0,24,128,640.0,37.0,482.5,active
amber_proxy,0,26,128,640.0,22.5,363.0,active
amber_proxy,0,0,129,645.0,34.0,357.0,active
amber_proxy,0,24,129,645.0,37.0,482.0,active
amber_proxy,0,26,129,645.0,23.0,362.5,active
amber_proxy,0,0,130,650.0,34.5,356.5,active
amber_proxy,0,24,130,650.0,36.5,481.5,active
amber_proxy,0,26,130,650.0,23.5,362.0,active
amber_proxy,0,0,131,655.0,35.0,356.0,active
amber_proxy,0,24,131,655.0,36.5,481.0,active
amber_proxy,0,26,131,655.0,23.5,361.5,active
amber_proxy,0,0,132,660.0,35.5,356.0,active
amber_proxy,0,24,132,660.0,37.0,480.5,active
amber_proxy,0,26,132,660.0,23.0,361.0,active
amber_proxy,0,0,133,665.0,36.0,355.5,active
amber_proxy,0,24,133,665.0,37.5,480.5,active
amber_proxy,0,26,133,665.0,23.0,360.5,active
amber_proxy,0,0,134,670.0,36.5,356.0,active
amber_proxy,0,24,134,670.0,38.0,480.0,active
amber_proxy,0,26,134,670.0,23.0,360.0,active
amber_proxy,0,0,135,675.0,37.0,356.5,active
amber_proxy,0,24,135,675.0,38.5,479.5,active
amber_proxy,0,26,135,675.0,22.5,360.0,active
amber_proxy,0,0,136,680.0,37.5,356.5,active
amber_proxy,0,24,136,680.0,39.0,479.5,active
amber_proxy,0,26,136,680.0,22.0,359.5,active
amber_proxy,0,0,137,685.0,37.0,356.0,active
amber_proxy,0,24,137,685.0,39.5,479.5,active
amber_proxy,0,26,137,685.0,22.0,359.5,active
amber_proxy,0,0,138,690.0,36.5,356.0,active
amber_proxy,0,24,138,690.0,40.0,479.5,active
amber_proxy,0,26,138,690.0,22.0,359.0,active
amber_proxy,0,0,139,695.0,36.0,356.0,active
amber_proxy,0,24,139,695.0,40.5,479.0,active
amber_proxy,0,26,139,695.0,22.5,358.5,active
amber_proxy,0,0,140,700.0,36.0,355.5,active
amber_proxy,0,24,140,700.0,41.0,478.5,active
amber_proxy,0,26,140,700.0,23.0,358.0,active
amber_proxy,0,0,141,705.0,36.0,355.0,active
amber_proxy,0,24,141,705.0,41.5,478.5,active
amber_proxy,0,26,141,705.0,23.5,357.5,active
amber_proxy,0,0,142,710.0,36.5,354.5,active
amber_proxy,0,24,142,710.0,42.0,478.5,active
amber_proxy,0,26,142,710.0,24.0,357.0,active
amber_proxy,0,0,143,715.0,37.0,354.0,active
amber_proxy,0,24,143,715.0,42.5,478.5,active
amber_proxy,0,26,143,715.0,24.5,356.5,active
amber_proxy,0,0,144,720.0,37.5,353.5,active
amber_proxy,0,24,144,720.0,43.0,478.5,active
amber_proxy,0,26,144,720.0,25.0,356.0,active
amber_proxy,0,0,145,725.0,38.0,353.0,active
amber_proxy,0,24,145,725.0,43.5,478.5,active
amber_proxy,0,26,145,725.0,25.5,355.5,active
amber_proxy,0,0,146,730.0,38.5,352.5,active
amber_proxy,0,24,146,730.0,44.0,479.0,active
amber_proxy,0,26,146,730.0,26.0,355.0,active
amber_proxy,0,0,147,735.0,39.0,352.5,active
amber_proxy,0,24,147,735.0,44.5,479.0,active
amber_proxy,0,26,147,735.0,26.5,355.0,active
amber_proxy,0,0,148,740.0,39.5,352.5,active
amber_proxy,0,24,148,740.0,45.0,479.0,active
amber_proxy,0,26,148,740.0,27.0,355.5,active
amber_proxy,0,0,149,745.0,40.0,352.5,active
amber_proxy,0,24,149,745.0,45.5,479.0,active
amber_proxy,0,26,149,745.0,27.5,355.5,active
amber_proxy,0,0,150,750.0,40.5,352.5,active
amber_proxy,0,24,150,750.0,46.0,479.0,active
amber_proxy,0,26,150,750.0,28.0,355.0,active
amber_proxy,0,0,151,755.0,41.0,352.5,active
amber_proxy,0,24,151,755.0,46.5,479.5,active
amber_proxy,0,26,151,755.0,28.5,354.5,active
amber_proxy,0,0,152,760.0,41.5,352.5,active
amber_proxy,0,24,152,760.0,47.0,480.0,sea
amber_proxy,0,26,152,760.0,29.0,354.0,active
amber_proxy,0,0,153,765.0,42.0,352.0,active
amber_proxy,0,26,153,765.0,29.5,354.0,active
amber_proxy,0,0,154,770.0,42.5,351.5,active
amber_proxy,0,26,154,770.0,30.0,354.0,active
amber_proxy,0,0,155,775.0,42.5,351.0,active
amber_proxy,0,26,155,775.0,30.5,353.5,active
amber_proxy,0,0,156,780.0,43.0,350.5,active
amber_proxy,0,26,156,780.0,31.0,353.0,active
amber_proxy,0,0,157,785.0,43.5,350.0,active
amber_proxy,0,26,157,785.0,31.5,352.5,active
amber_proxy,0,0,158,790.0,44.0,349.5,active
amber_proxy,0,26,158,790.0,31.5,352.0,active
amber_proxy,0,0,159,795.0,44.5,349.5,active
amber_proxy,0,26,159,795.0,31.5,351.5,active
amber_proxy,0,0,160,800.0,45.0,350.0,active
amber_proxy,0,26,160,800.0,32.0,351.0,active
amber_proxy,0,0,161,805.0,45.5,350.0,active
amber_proxy,0,26,161,805.0,32.5,350.5,active
amber_proxy,0,0,162,810.0,46.0,349.5,active
amber_proxy,0,26,162,810.0,33.0,350.0,active
amber_proxy,0,0,163,815.0,46.5,349.0,sea
amber_proxy,0,26,163,815.0,33.5,349.5,active
amber_proxy,0,26,164,820.0,34.0,349.5,active
amber_proxy,0,26,165,825.0,34.5,349.5,active
amber_proxy,0,26,166,830.0,35.0,349.5,active
amber_proxy,0,26,167,835.0,35.5,349.5,active
amber_proxy,0,26,168,840.0,36.0,349.5,active
amber_proxy,0,26,169,845.0,36.5,349.5,active
amber_proxy,0,26,170,850.0,37.0,349.5,active
amber_proxy,0,26,171,855.0,37.5,349.5,active
amber_proxy,0,26,172,860.0,38.0,349.0,active
amber_proxy,0,26,173,865.0,38.5,349.0,active
amber_proxy,0,26,174,870.0,39.0,349.0,active
amber_proxy,0,26,175,875.0,39.5,349.0,active
amber_proxy,0,26,176,880.0,40.0,349.0,active
amber_proxy,0,26,177,885.0,40.5,348.5,active
amber_proxy,0,26,178,890.0,41.0,348.0,active
amber_proxy,0,26,179,895.0,41.5,348.0,active
amber_proxy,0,26,180,900.0,42.0,348.0,active
amber_proxy,0,26,181,905.0,42.5,348.5,active
amber_proxy,0,26,182,910.0,43.0,348.5,active
amber_proxy,0,26,183,915.0,43.5,348.5,active
amber_proxy,0,26,184,920.0,44.0,348.0,active
amber_proxy,0,26,185,925.0,44.5,347.5,active
amber_proxy,0,26,186,930.0,45.0,347.0,active
amber_proxy,0,26,187,935.0,45.5,346.5,active
amber_proxy,0,26,188,940.0,45.5,346.5,active
amber_proxy,0,26,189,945.0,46.0,346.0,active
amber_proxy,0,26,190,950.0,46.5,345.5,sea
bright_moon_proxy,0,0,0,0.0,8.0,300.0,active
bright_moon_proxy,0,1,0,0.0,8.0,500.0,active
bright_moon_proxy,0,2,0,0.0,8.5,800.0,active
bright_moon_proxy,0,3,0,0.0,8.0,700.0,active
bright_moon_proxy,0,4,0,0.0,8.0,800.0,active
bright_moon_proxy,0,5,0,0.0,8.0,400.0,active
bright_moon_proxy,0,6,0,0.0,8.0,0.0,active
bright_moon_proxy,0,7,0,0.0,8.5,800.0,active
bright_moon_proxy,0,8,0,0.0,8.5,199.5,active
bright_moon_proxy,0,9,0,0.0,8.0,300.0,active
bright_moon_proxy,0,10,0,0.0,8.0,300.5,active
bright_moon_proxy,0,11,0,0.0,8.5,299.5,active
bright_moon_proxy,0,12,0,0.0,8.5,600.0,active
bright_moon_proxy,0,13,0,0.0,7.5,300.0,active
bright_moon_proxy,0,14,0,0.0,8.0,401.0,active
bright_moon_proxy,0,15,0,0.0,7.5,200.0,active
bright_moon_proxy,0,16,0,0.0,8.5,299.0,active
bright_moon_proxy,0,17,0,0.0,8.0,299.5,active
bright_moon_proxy,0,18,0,0.0,8.5,299.5,active
bright_moon_proxy,0,19,0,0.0,8.0,700.0,active
bright_moon_proxy,0,20,0,0.0,8.0,100.0,active
bright_moon_proxy,0,21,0,0.0,8.0,800.0,active
bright_moon_proxy,0,22,0,0.0,8.0,800.0,active
bright_moon_proxy,0,23,0,0.0,8.0,199.5,active
bright_moon_proxy,0,24,0,0.0,8.0,99.5,active
bright_moon_proxy,0,25,0,0.0,8.0,400.0,active
bright_moon_proxy,0,26,0,0.0,8.0,700.0,active
bright_moon_proxy,0,27,0,0.0,8.0,800.0,active
bright_moon_proxy,0,28,0,0.0,8.0,99.5,active
bright_moon_proxy,0,29,0,0.0,8.5,799.5,active
bright_moon_proxy,0,0,1,5.0,8.5,300.0,active
bright_moon_proxy,0,1,1,5.0,8.5,500.5,active
bright_moon_proxy,0,2,1,5.0,9.0,800.0,active
bright_moon_proxy,0,3,1,5.0,8.5,700.0,active
bright_moon_proxy,0,4,1,5.0,8.5,800.0,active
bright_moon_proxy,0,5,1,5.0,8.5,400.0,active
bright_moon_proxy,0,6,1,5.0,8.5,0.0,active
bright_moon_proxy,0,7,1,5.0,9.0,799.5,active
bright_moon_proxy,0,8,1,5.0,9.0,199.0,active
bright_moon_proxy,0,9,1,5.0,8.5,300.0,active
bright_moon_proxy,0,10,1,5.0,8.5,300.5,active
bright_moon_proxy,0,11,1,5.0,9.0,299.0,active
bright_moon_proxy,0,12,1,5.0,9.0,600.0,active
bright_moon_proxy,0,13,1,5.0,8.0,300.5,active
bright_moon_proxy,0,14,1,5.0,8.5,400.5,active
bright_moon_proxy,0,15,1,5.0,8.0,200.5,active
bright_moon_proxy,0,16,1,5.0,9.0,299.0,active
bright_moon_proxy,0,17,1,5.0,8.5,299.0,active
bright_moon_proxy,0,18,1,5.0,9.0,299.5,active
bright_moon_proxy,0,19,1,5.0,8.5,700.0,active
bright_moon_proxy,0,20,1,5.0,8.5,100.0,active
bright_moon_proxy,0,21,1,5.0,8.5,799.5,active
bright_moon_proxy,0,22,1,5.0,8.5,799.5,active
bright_moon_proxy,0,23,1,5.0,8.5,199.5,active
