scenario,replicate,turtle_id,nest_id,outcome,arrival_sea,disoriented,time_s,path_length_m,direct_distance_m,efficiency,initial_heading_deg,abs_initial_heading_deg,max_landward_displacement_m,landward_step_fraction,remaining_energy,start_x_m,start_y_m,end_x_m,end_y_m
combined_mitigation,1,17,N5,sea,1,1,460.0,54.905591591021505,39.495,0.7193256434460941,-36.86989764584402,36.86989764584402,0.0,0.0,0.6353450947545357,8.0,400.5,47.5,381.5
combined_mitigation,1,18,N6,sea,1,1,460.0,53.78427124746186,39.5,0.7344154542553935,-33.690067525979785,33.690067525979785,0.0,0.0,0.773554852088105,7.0,500.0,47.0,494.5
combined_mitigation,1,19,N9,sea,1,0,400.0,48.61269837220806,36.01,0.7407529556225367,-5.710593137499642,5.710593137499642,0.0,0.0,0.9003916074517866,7.5,799.5,44.0,797.5
combined_mitigation,1,20,N7,sea,1,1,480.0,55.8198051533946,35.5075,0.636109350479176,-53.13010235415598,53.13010235415598,0.0,0.021505376344086023,0.8691720344406539,8.5,600.5,44.5,597.5
combined_mitigation,1,21,N4,sea,1,0,400.0,45.298989873223306,36.5,0.8057574816160641,-11.309932474020213,11.309932474020213,0.0,0.012658227848101266,0.9963023433802014,8.5,300.0,45.5,290.5
combined_mitigation,1,22,N7,sea,1,0,450.0,51.49137802864842,36.0,0.6991461751124736,16.69924423399362,16.69924423399362,0.0,0.023255813953488372,0.8028033253303172,8.0,600.0,44.5,604.0
combined_mitigation,1,23,N9,sea,1,1,395.0,47.78427124746187,36.01,0.753595253415374,-33.690067525979785,33.690067525979785,0.0,0.0,0.8240638771483305,7.5,799.5,44.0,787.5
combined_mitigation,1,24,N1,sea,1,0,355.0,41.420310216782944,34.5,0.8329247130076073,16.69924423399362,16.69924423399362,0.0,0.0,0.9028331568343606,8.5,0.0,43.5,1.5
combined_mitigation,1,25,N1,sea,1,0,375.0,42.05634918610403,35.5075,0.8442839354142547,5.710593137499642,5.710593137499642,0.0,0.0,0.9290352753045104,7.5,0.5,43.5,1.0
combined_mitigation,1,26,N8,sea,1,0,460.0,54.28427124746187,37.0,0.6815970657749225,-29.054604099077146,29.054604099077146,0.0,0.043478260869565216,0.834294028377051,8.5,700.0,45.5,695.0
combined_mitigation,1,27,N6,sea,1,0,410.0,49.819805153394604,38.51,0.7729857610126767,5.710593137499642,5.710593137499642,0.0,0.0,0.9539462978773336,8.0,499.0,47.0,496.0
combined_mitigation,1,28,N8,sea,1,1,450.0,52.07716446627532,37.5,0.720085288519974,33.690067525979785,33.690067525979785,0.0,0.011363636363636364,0.864930463740041,8.0,700.0,45.5,702.0
combined_mitigation,1,29,N3,sea,1,0,405.0,47.12741699796949,37.5,0.7957151566701758,-5.710593137499642,5.710593137499642,0.0,0.012345679012345678,0.72089157457843,8.5,200.0,46.0,196.0
combined_mitigation,2,0,N3,sea,1,0,405.0,45.798989873223306,37.995,0.8296034498833791,11.309932474020213,11.309932474020213,0.0,0.0,0.8966477519697366,8.0,200.5,46.0,201.5
combined_mitigation,2,1,N6,sea,1,0,480.0,55.612698372208044,38.5,0.6922879329164153,5.710593137499642,5.710593137499642,0.0,0.03225806451612903,0.7749807466155736,8.0,500.0,46.5,504.0
combined_mitigation,2,2,N4,sea,1,0,435.0,53.02691193458114,37.0,0.6977589048679016,-5.710593137499642,5.710593137499642,0.0,0.034482758620689655,0.8016782308723105,8.0,300.0,45.5,309.0
combined_mitigation,2,3,N3,sea,1,0,515.0,60.64823227814078,37.9925,0.6264403523875418,0.0,0.0,0.0,0.039603960396039604,0.8202184806369393,8.0,199.5,46.0,192.5
combined_mitigation,2,4,N6,sea,1,0,420.0,48.334523779156044,38.975,0.8063594497812705,-11.309932474020213,11.309932474020213,0.0,0.012048192771084338,0.7093911571215785,7.5,501.0,46.5,501.0
combined_mitigation,2,5,N6,sea,1,0,435.0,50.870057685088774,38.505,0.7569285696187983,16.69924423399362,16.69924423399362,0.0,0.011627906976744186,0.9173167645847137,8.0,499.5,46.5,512.0
combined_mitigation,2,6,N9,sea,1,1,370.0,43.834523779156044,36.0,0.8212704712242939,-36.86989764584402,36.86989764584402,0.0,0.0,0.9050532743273785,7.5,800.0,44.0,792.0
combined_mitigation,2,7,N7,sea,1,0,440.0,52.405591591021505,36.0125,0.6871881207075223,26.56505117707799,26.56505117707799,0.0,0.022988505747126436,0.833607518073462,8.0,599.5,44.5,597.0
combined_mitigation,2,8,N3,sea,1,0,415.0,49.28427124746187,38.0,0.7710370679764692,0.0,0.0,0.0,0.024390243902439025,0.8447105211082893,8.0,200.0,46.0,204.0
combined_mitigation,2,9,N1,sea,1,0,360.0,40.056349186104036,35.0075,0.8739563318003146,11.309932474020213,11.309932474020213,0.0,0.0,0.8693011030920281,8.0,0.5,43.5,2.5
combined_mitigation,2,10,N4,sea,1,0,390.0,45.33452377915604,37.005,0.8162653297135595,16.69924423399362,16.69924423399362,0.0,0.0,0.7418203238510638,8.0,299.5,45.5,299.0
combined_mitigation,2,11,N1,sea,1,0,365.0,40.34924240491748,35.0,0.8674264475343518,11.309932474020213,11.309932474020213,0.0,0.0,0.8920937974734088,8.0,0.0,43.5,2.0
combined_mitigation,2,12,N4,sea,1,0,420.0,48.455844122715675,37.5,0.7739004588389851,5.710593137499642,5.710593137499642,0.0,0.0,0.8312205077146925,7.5,300.0,45.5,307.0
combined_mitigation,2,13,N8,sea,1,0,430.0,49.334523779156044,38.0,0.7702516835898818,-11.309932474020213,11.309932474020213,0.0,0.011764705882352941,0.9171747082833032,7.5,700.0,45.5,696.0
combined_mitigation,2,14,N9,sea,1,0,390.0,45.83452377915604,35.5,0.7745253375173973,0.0,0.0,0.0,0.0,0.903253771353174,8.0,800.0,43.5,800.0
combined_mitigation,2,15,N6,sea,1,1,495.0,57.94112549695424,39.0,0.6730970388562799,53.13010235415598,53.13010235415598,0.0,0.020833333333333332,0.8656453816462799,7.5,500.0,46.5,514.0
combined_mitigation,2,16,N8,sea,1,1,490.0,55.855339059327335,38.0,0.6803288752689854,48.81407483429036,48.81407483429036,0.0,0.054945054945054944,0.6603459657242864,7.5,700.0,45.5,708.5
combined_mitigation,2,17,N3,sea,1,0,420.0,49.40559159102151,37.995,0.7690425066563688,11.309932474020213,11.309932474020213,0.0,0.0,0.8477363115429071,8.0,200.5,46.0,188.5
combined_mitigation,2,18,N8,sea,1,0,385.0,44.7132034355964,36.5,0.8163136880267042,-16.69924423399362,16.69924423399362,0.0,0.0,0.8134531085560781,9.0,700.0,45.5,703.0
combined_mitigation,2,19,N9,sea,1,0,385.0,46.16295090390223,35.01,0.7584003906700112,0.0,0.0,0.0,0.012987012987012988,0.9518996496213428,8.5,799.5,44.0,798.0
combined_mitigation,2,20,N5,sea,1,0,420.0,47.7989898732233,39.495,0.8262726912169509,-5.710593137499642,5.710593137499642,0.0,0.011904761904761904,1.0049172619283633,8.0,400.5,47.5,408.0
combined_mitigation,2,21,N4,sea,1,0,480.0,55.19848480983496,37.505,0.6794570562798776,21.80140948635181,21.80140948635181,0.0,0.03225806451612903,0.7013478545766572,7.5,299.5,45.5,306.0
combined_mitigation,2,22,N3,sea,1,0,390.0,44.59188309203676,38.0,0.852173027130717,5.710593137499642,5.710593137499642,0.0,0.0,0.9777567962974387,8.0,200.0,46.0,200.5
combined_mitigation,2,23,N1,sea,1,0,395.0,42.76345596729057,35.0,0.8184558335689993,0.0,0.0,0.0,0.0,0.9029883153852649,8.0,0.0,43.5,2.0
combined_mitigation,2,24,N6,sea,1,1,430.0,50.16295090390223,38.505,0.7675983829931476,48.81407483429036,48.81407483429036,0.0,0.0,0.9356358162420958,8.0,499.5,46.5,511.0
combined_mitigation,2,25,N1,sea,1,0,365.0,42.713203435596405,35.0,0.8194187554387841,16.69924423399362,16.69924423399362,0.0,0.0,0.8133522575825961,8.0,0.0,43.5,0.0
combined_mitigation,2,26,N9,sea,1,0,415.0,50.61269837220806,35.5,0.7014050058926201,-5.710593137499642,5.710593137499642,0.0,0.0,0.8046835020024946,8.0,800.0,44.0,794.5
combined_mitigation,2,27,N7,sea,1,1,375.0,45.784271247461874,36.0075,0.7864600444414879,41.18592516570965,41.18592516570965,0.0,0.0,0.8222425991239957,8.0,600.5,44.5,594.5
combined_mitigation,2,28,N4,sea,1,0,380.0,44.6274169979695,36.5125,0.8181629692272193,11.309932474020213,11.309932474020213,0.0,0.0,0.8626029536333994,8.5,300.5,45.0,300.0
combined_mitigation,2,29,N1,sea,1,0,370.0,43.42031021678295,35.5,0.817589736755921,0.0,0.0,0.0,0.0,0.8422144301044795,7.5,0.0,43.5,1.5
combined_mitigation,3,0,N4,sea,1,0,395.0,45.21320343559639,37.0,0.8183450228804153,-5.710593137499642,5.710593137499642,0.0,0.0,0.909316311835845,8.0,300.0,45.5,294.5
combined_mitigation,3,1,N4,sea,1,1,415.0,48.95584412271569,37.005,0.7558852403247511,33.690067525979785,33.690067525979785,0.0,0.0,0.8437344813405118,8.0,299.5,45.5,302.5
combined_mitigation,3,2,N5,sea,1,0,405.0,46.92031021678295,39.4875,0.8415865073687363,11.309932474020213,11.309932474020213,0.0,0.0,0.8191167293101791,8.0,399.5,47.5,405.0
combined_mitigation,3,3,N3,sea,1,0,415.0,47.83452377915604,37.995,0.7943007894343536,11.309932474020213,11.309932474020213,0.0,0.012195121951219513,0.8058157649710977,8.0,200.5,46.0,204.0
combined_mitigation,3,4,N5,sea,1,0,435.0,52.85533905932733,40.0,0.7567825826469888,29.054604099077146,29.054604099077146,0.0,0.0,0.7782708838460582,7.5,400.0,47.5,403.5
combined_mitigation,3,5,N4,sea,1,0,405.0,48.57716446627533,37.0,0.7616747582228113,-11.309932474020213,11.309932474020213,0.0,0.0,0.8846611377809355,8.0,300.0,45.5,296.5
combined_mitigation,3,6,N3,sea,1,0,415.0,49.16295090390223,38.4925,0.782957476967574,-5.710593137499642,5.710593137499642,0.0,0.0,0.7513048034230884,7.5,199.5,46.0,200.0
combined_mitigation,3,7,N1,sea,1,0,365.0,40.84924240491748,35.5,0.8690491649295916,11.309932474020213,11.309932474020213,0.0,0.0,0.8288044462337509,7.5,0.0,43.5,6.0
combined_mitigation,3,8,N3,predated,0,0,75.0,8.742640687119286,38.0,4.346512839763184,21.80140948635181,21.80140948635181,0.0,0.0,1.0175991755111191,8.0,200.0,15.0,201.5
combined_mitigation,3,9,N2,sea,1,0,395.0,45.04163056034259,36.5075,0.810527939282541,-16.69924423399362,16.69924423399362,0.0,0.0,0.8418542252617547,8.0,100.5,44.5,95.0
combined_mitigation,3,10,N8,sea,1,0,535.0,63.355339059327335,37.4925,0.5917812224932013,5.710593137499642,5.710593137499642,0.0,0.03773584905660377,0.829365410183926,8.0,699.5,45.5,692.0
combined_mitigation,3,11,N5,predated,0,0,240.0,29.177669529663678,39.0,1.3366386222295918,26.56505117707799,26.56505117707799,0.0,0.0,0.9518704689904552,8.5,400.0,30.0,403.0
combined_mitigation,3,12,N5,predated,0,0,240.0,28.556349186104036,38.9875,1.3652830670305685,-29.054604099077146,29.054604099077146,0.0,0.041666666666666664,0.8440507007572775,8.5,399.5,26.0,403.0
combined_mitigation,3,13,N9,sea,1,1,390.0,46.784271247461874,36.0,0.7694893826512914,-45.0,45.0,0.0,0.0,0.8432812831380959,7.5,800.0,44.0,789.0
combined_mitigation,3,14,N3,sea,1,0,435.0,50.66295090390223,38.0,0.7500550071013158,-16.69924423399362,16.69924423399362,0.0,0.0,0.8669393061185935,8.0,200.0,46.0,192.5
combined_mitigation,3,15,N8,sea,1,0,515.0,61.14823227814078,38.0,0.6214406955732097,-5.710593137499642,5.710593137499642,0.0,0.06862745098039216,0.6995005928713655,7.5,700.0,45.5,688.5
combined_mitigation,3,16,N7,sea,1,0,455.0,55.56244584051388,36.0,0.6479196416826968,-26.56505117707799,26.56505117707799,0.0,0.044444444444444446,0.6927059943861986,8.0,600.0,44.5,591.0
combined_mitigation,3,17,N6,sea,1,0,410.0,48.662950903902235,38.0,0.7808815391208185,16.69924423399362,16.69924423399362,0.0,0.0,0.7913345746125358,8.5,500.0,47.0,497.0
combined_mitigation,3,18,N7,sea,1,0,450.0,54.44112549695424,35.5,0.6520805673274715,0.0,0.0,0.0,0.011235955056179775,0.7581368251388364,8.5,600.0,44.0,600.0
combined_mitigation,3,19,N1,sea,1,0,455.0,52.07716446627532,35.5,0.6816807397989086,5.710593137499642,5.710593137499642,0.0,0.022727272727272728,0.8770586690514878,7.5,0.0,43.5,1.5
combined_mitigation,3,20,N5,sea,1,0,440.0,51.66295090390223,39.5,0.7645711154493203,5.710593137499642,5.710593137499642,0.0,0.011363636363636364,0.7381068761069615,8.0,400.0,47.5,405.0
combined_mitigation,3,21,N5,sea,1,0,460.0,55.35533905932733,39.5,0.7135716386393316,11.309932474020213,11.309932474020213,0.0,0.022222222222222223,0.7828414451440845,8.0,400.0,47.5,396.5
combined_mitigation,3,22,N8,sea,1,0,545.0,64.47665940288698,37.4925,0.5814894932090922,11.309932474020213,11.309932474020213,0.0,0.08411214953271028,0.7540731157390415,8.0,699.5,45.5,691.0
combined_mitigation,3,23,N8,sea,1,0,430.0,49.455844122715675,37.0,0.7481421186177964,-11.309932474020213,11.309932474020213,0.0,0.011904761904761904,0.9482630765775131,8.5,700.0,45.5,695.0
combined_mitigation,3,24,N8,sea,1,0,440.0,49.420310216782944,37.5,0.7587973413259786,5.710593137499642,5.710593137499642,0.0,0.011627906976744186,0.7627476082939024,8.0,700.0,45.5,697.0
combined_mitigation,3,25,N9,sea,1,0,420.0,49.455844122715675,35.5,0.7178120327278857,-5.710593137499642,5.710593137499642,0.0,0.011904761904761904,0.8398923310380945,8.0,800.0,44.0,794.0
combined_mitigation,3,26,N5,sea,1,0,425.0,49.991378028648406,39.0,0.7801345259506627,0.0,0.0,0.0,0.012048192771084338,0.7385873001469075,8.5,400.0,47.5,404.0
combined_mitigation,3,27,N9,sea,1,1,405.0,49.40559159102151,35.01,0.7086242441910638,-33.690067525979785,33.690067525979785,0.0,0.024691358024691357,0.6615312663403188,8.5,799.5,44.0,794.0
combined_mitigation,3,28,N7,sea,1,0,470.0,52.506096654409845,36.0,0.6856346651884749,-11.309932474020213,11.309932474020213,0.0,0.010752688172043012,0.6676980523448989,8.0,600.0,44.5,593.5
combined_mitigation,3,29,N6,sea,1,0,390.0,47.905591591021505,38.0,0.7932268183725338,21.80140948635181,21.80140948635181,0.0,0.0,0.7268563398379181,8.5,500.0,46.5,507.5
combined_mitigation,4,0,N7,sea,1,0,385.0,45.87005768508877,36.0075,0.7849892024815386,0.0,0.0,0.0,0.0,0.7420651492517424,8.0,600.5,44.5,594.0
combined_mitigation,4,1,N4,sea,1,1,425.0,50.698484809834966,37.0,0.7298048479906917,-33.690067525979785,33.690067525979785,0.0,0.023809523809523808,0.8227589513170341,8.0,300.0,45.5,291.5
combined_mitigation,4,2,N5,sea,1,0,460.0,57.390872965260066,39.5,0.6882627490944457,29.054604099077146,29.054604099077146,0.0,0.043478260869565216,0.7829836719660161,8.0,400.0,47.5,413.0
combined_mitigation,4,3,N1,sea,1,0,370.0,43.6274169979695,34.5,0.790787132816176,16.69924423399362,16.69924423399362,0.0,0.0,0.8882201504830236,8.5,0.0,43.5,0.0
combined_mitigation,4,4,N6,sea,1,0,470.0,53.612698372208044,39.0,0.7274396026337105,16.69924423399362,16.69924423399362,0.0,0.011235955056179775,0.7480747448240175,7.5,500.0,46.5,506.5
combined_mitigation,4,5,N1,sea,1,0,355.0,42.95584412271569,34.5075,0.8033249189893563,5.710593137499642,5.710593137499642,0.0,0.0,0.910773130964768,8.5,0.5,43.5,3.0
combined_mitigation,4,6,N4,sea,1,0,405.0,49.61269837220805,37.01,0.7459783727613613,-16.69924423399362,16.69924423399362,0.0,0.0,0.6711705170803263,8.0,299.0,45.5,291.0
combined_mitigation,4,7,N5,sea,1,0,430.0,50.455844122715675,40.0,0.7927723873316717,26.56505117707799,26.56505117707799,0.0,0.0,0.8075830967756208,7.5,400.0,47.5,416.0
combined_mitigation,4,8,N4,sea,1,0,430.0,49.54163056034258,37.0,0.7468466334577613,0.0,0.0,0.0,0.011764705882352941,0.9005897790176589,8.0,300.0,45.5,295.0
combined_mitigation,4,9,N3,sea,1,0,400.0,48.905591591021505,37.9925,0.7768539090113977,0.0,0.0,0.0,0.0,0.8642815259219758,8.0,199.5,46.0,187.0
combined_mitigation,4,10,N5,predated,0,0,185.0,21.399494936611664,39.9875,1.8686188678026578,-5.710593137499642,5.710593137499642,0.0,0.0,0.9536637620552814,7.5,399.5,26.0,399.5
combined_mitigation,4,11,N6,sea,1,0,410.0,48.57716446627532,38.5,0.7925534646372497,16.69924423399362,16.69924423399362,0.0,0.012345679012345678,0.7382723147556448,8.0,500.0,46.5,505.5
combined_mitigation,4,12,N3,sea,1,0,400.0,45.38477631085022,38.4925,0.8481368231575381,16.69924423399362,16.69924423399362,0.0,0.0,0.8133956632295536,7.5,199.5,46.0,200.0
combined_mitigation,4,13,N5,sea,1,0,435.0,50.54163056034259,39.5,0.7815339466114022,0.0,0.0,0.0,0.0,0.9301365076818511,8.0,400.0,47.5,396.0
combined_mitigation,4,14,N7,sea,1,0,445.0,51.95584412271568,36.0125,0.6931366549437877,-16.69924423399362,16.69924423399362,0.0,0.056179775280898875,0.777722369046476,8.0,599.5,44.5,597.5
combined_mitigation,4,15,N5,sea,1,0,435.0,49.50609665440985,38.975,0.7872767726382287,-11.309932474020213,11.309932474020213,0.0,0.011494252873563218,0.8214066224329853,8.5,399.0,47.5,389.0
combined_mitigation,4,16,N8,sea,1,0,505.0,56.78427124746187,37.5,0.6603941404227525,0.0,0.0,0.0,0.030927835051546393,0.7020704809533796,8.0,700.0,45.5,695.0
combined_mitigation,4,17,N5,sea,1,0,430.0,52.52691193458115,39.5,0.7519954732765307,21.80140948635181,21.80140948635181,0.0,0.0,0.8522054922579055,8.0,400.0,47.5,403.5
combined_mitigation,4,18,N6,sea,1,0,465.0,54.319805153394604,37.4875,0.6901258186427293,-5.710593137499642,5.710593137499642,0.0,0.03333333333333333,0.7633261141624673,9.0,500.5,47.0,497.0
combined_mitigation,4,19,N4,sea,1,0,390.0,46.45584412271568,37.0,0.7964552296641614,-11.309932474020213,11.309932474020213,0.0,0.0,0.6844125311100718,8.0,300.0,45.5,306.5
combined_mitigation,4,20,N1,predated,0,0,355.0,41.09188309203676,35.0,0.8517497219975954,11.309932474020213,11.309932474020213,0.0,0.0,0.7685987202248207,8.0,0.0,41.5,6.5
combined_mitigation,4,21,N5,sea,1,0,425.0,49.04163056034259,39.495,0.8053361918993278,11.309932474020213,11.309932474020213,0.0,0.0,0.8537843787046981,8.0,400.5,47.5,396.0
combined_mitigation,4,22,N5,sea,1,0,465.0,54.491378028648406,39.0,0.7157095564640715,-29.054604099077146,29.054604099077146,0.0,0.021739130434782608,0.7980658586911844,8.5,400.0,47.5,381.5
combined_mitigation,4,23,N1,sea,1,0,375.0,43.748737341529136,35.0,0.8000230892784129,0.0,0.0,0.0,0.0,0.8993535628941207,8.0,0.0,43.5,0.5
combined_mitigation,4,24,N1,sea,1,0,430.0,47.71320343559639,35.0,0.7335495728607542,5.710593137499642,5.710593137499642,0.0,0.012048192771084338,0.688617290237102,8.0,0.0,43.5,6.0
combined_mitigation,4,25,N6,sea,1,0,455.0,53.405591591021505,38.9875,0.7300265541212455,-5.710593137499642,5.710593137499642,0.0,0.02247191011235955,0.8181652388095262,7.5,500.5,47.0,494.0
combined_mitigation,4,26,N4,sea,1,0,390.0,43.97056274847712,37.005,0.8415857720920716,5.710593137499642,5.710593137499642,0.0,0.0,0.8029483704218251,8.0,299.5,45.5,301.0
combined_mitigation,4,27,N5,sea,1,0,440.0,52.69848480983496,39.0,0.740059228282054,11.309932474020213,11.309932474020213,0.0,0.011363636363636364,0.9529602566262164,8.5,400.0,47.5,399.0
combined_mitigation,4,28,N5,sea,1,0,540.0,61.698484809834945,39.5,0.6402102113487165,-16.69924423399362,16.69924423399362,0.0,0.07547169811320754,0.7350924279179057,8.0,400.0,47.5,389.5
combined_mitigation,4,29,N8,predated,0,0,335.0,38.59188309203677,36.5,0.9457947390893601,16.69924423399362,16.69924423399362,0.0,0.015151515151515152,0.7881276843991092,9.0,700.0,38.0,703.5
combined_mitigation,5,0,N3,sea,1,0,435.0,52.61269837220805,37.9925,0.7221165455385391,16.69924423399362,16.69924423399362,0.0,0.0,0.6659433848899403,8.0,199.5,46.0,204.0
combined_mitigation,5,1,N3,sea,1,1,435.0,52.94112549695424,37.995,0.7176840243448525,-41.18592516570965,41.18592516570965,0.0,0.046511627906976744,0.8174915807909763,8.0,200.5,46.0,191.5
combined_mitigation,5,2,N4,sea,1,0,390.0,46.248737341529136,36.5,0.7892107352134079,-21.80140948635181,21.80140948635181,0.0,0.01282051282051282,0.9362568342060187,8.5,300.0,45.5,297.5
combined_mitigation,5,3,N4,sea,1,0,385.0,44.2132034355964,37.0,0.8368540871257252,-16.69924423399362,16.69924423399362,0.0,0.0,0.8232784713297214,8.0,300.0,45.5,297.5
combined_mitigation,5,4,N1,sea,1,0,370.0,43.6274169979695,35.0,0.8022478159004685,5.710593137499642,5.710593137499642,0.0,0.0,0.7206214476810863,8.0,0.0,43.5,0.5
combined_mitigation,5,5,N6,sea,1,0,525.0,61.562445840513874,38.4875,0.6251782149739022,16.69924423399362,16.69924423399362,0.0,0.049019607843137254,0.7685303474298155,8.0,500.5,46.5,508.5
combined_mitigation,5,6,N4,sea,1,0,395.0,45.09188309203676,37.0,0.8205467916360808,-11.309932474020213,11.309932474020213,0.0,0.0,0.7987008119037806,8.0,300.0,45.5,301.5
combined_mitigation,5,7,N4,sea,1,0,435.0,50.04163056034258,37.5125,0.7496258531137518,5.710593137499642,5.710593137499642,0.0,0.03488372093023256,0.7918320273655294,7.5,300.5,45.5,290.5
combined_mitigation,5,8,N6,sea,1,0,410.0,48.0416305603426,39.0,0.811795926681009,5.710593137499642,5.710593137499642,0.0,0.0,0.8181990330826107,7.5,500.0,46.5,501.0
combined_mitigation,5,9,N7,sea,1,0,375.0,45.07716446627532,36.0,0.7986305355771337,11.309932474020213,11.309932474020213,0.0,0.0,0.860767688271486,8.0,600.0,44.5,597.0
combined_mitigation,5,10,N7,sea,1,0,400.0,47.87005768508877,35.5125,0.7418520410737238,-11.309932474020213,11.309932474020213,0.0,0.0125,0.9129395298100887,8.5,599.5,44.5,605.5
combined_mitigation,5,11,N7,sea,1,1,505.0,57.61269837220805,36.0,0.6248622442125734,-36.86989764584402,36.86989764584402,0.0,0.05154639175257732,0.7943590986875025,8.0,600.0,44.5,595.0
combined_mitigation,5,12,N5,sea,1,0,450.0,52.455844122715675,39.4875,0.7527759901760914,-5.710593137499642,5.710593137499642,0.0,0.011111111111111112,0.8296593990211973,8.0,399.5,47.5,396.0
combined_mitigation,5,13,N5,sea,1,0,565.0,66.76955262170044,40.0,0.5990754532478296,-5.710593137499642,5.710593137499642,0.0,0.08035714285714286,0.7897687591605812,7.5,400.0,47.5,393.0
combined_mitigation,5,14,N9,sea,1,0,470.0,54.69848480983496,36.0,0.6581535142181322,-11.309932474020213,11.309932474020213,0.0,0.043478260869565216,0.788192933775432,7.5,800.0,44.0,791.5
combined_mitigation,5,15,N2,sea,1,0,405.0,48.57716446627532,37.0,0.7616747582228114,-11.309932474020213,11.309932474020213,0.0,0.012345679012345678,0.9245341586033727,7.5,100.0,44.5,92.0
combined_mitigation,5,16,N9,sea,1,0,395.0,46.95584412271568,35.0,0.745381126756662,0.0,0.0,0.0,0.0,0.8055124628023888,8.5,800.0,44.0,795.0
